,transaction_id,total_price,purchased_products
6034,fb790779-ecd9-47b8-89fc-4afb2c3ebd71,7.98,"['butter', 'egg', 'chicken']"
6035,780b565f-8b19-45c6-bc3d-c28d4a18a079,4.57,"['egg', 'coffee']"
6036,67589db5-9dd5-4670-aee7-c43ee8bb1a4e,7.81,"['rice', 'orange', 'apple', 'coffee']"
6037,01251a4b-dad9-4e17-896a-faf023eccb59,7.15,"['apple', 'coffee', 'yogurt']"
6038,40c8562c-ba0b-4e33-87b1-1ca98695da69,11.82,"['yogurt', 'butter', 'egg', 'chocolate', 'chicken']"
6039,c9e2a9bb-2e7d-40df-b4ed-6991e79ddd00,11.77,"['butter', 'chicken', 'bread', 'milk']"
6040,083800a9-0891-4b51-a452-9e56483cd16b,0.66,['tomato']
6041,c8aad9ec-c7c3-4783-920d-b80127473247,8.42,"['potato', 'cheese', 'yogurt', 'chocolate']"
6042,dc2cfe2c-d39c-4500-9676-dcfd986c8190,3.41,"['butter', 'orange']"
6043,d7a517ca-7f7f-4175-9ea2-ccdb4167d5c6,4.18,"['bread', 'yogurt']"
6044,ab9ae3fc-a3c0-49ea-8e9f-19681505b958,12.87,"['chicken', 'cereal', 'milk', 'butter']"
6045,d27c28da-6092-421a-a56d-a7fdb261fafa,5.01,"['orange', 'chocolate', 'apple', 'egg']"
6046,af10ccdf-4c32-4d44-8018-7b6610f974de,4.18,"['rice', 'butter', 'banana']"
6047,b459d2fd-6d4e-448a-9f7c-a6c6746049e4,3.63,"['bread', 'banana']"
6048,d284adf1-fb31-42a9-89dd-715c584a97c6,4.13,['cheese']
6049,d087d68b-5220-4f60-a4cc-09047c57dc1a,7.54,"['milk', 'egg', 'cereal', 'banana', 'yogurt']"
6050,7d33257f-0908-48a3-a68d-a0e735b5214a,12.98,"['cereal', 'butter', 'rice', 'yogurt', 'coffee']"
6051,4cc2d69e-f187-41fe-bfed-a2a33d5d008f,1.21,['milk']
6052,dd269c64-906f-4a6e-b1cf-4ccf5d720755,6.6,"['orange', 'chicken']"
6053,7042abad-de13-400c-9c15-01499ff8e56e,5.5,['chicken']
6054,7479ddc7-e165-4424-b2ab-6f782856ab60,7.87,"['egg', 'yogurt', 'banana', 'coffee', 'rice']"
6055,ddc76fab-34e9-4b7d-b2a4-98079b08da6e,5.39,"['yogurt', 'bread', 'milk']"
6056,ae034641-f174-44c7-8df9-b6c3807e6a88,0.16,['egg']
6057,34fa8c30-efc1-40a8-abe1-8dd3c170f537,6.38,"['chicken', 'banana']"
6058,5a9c1303-f0cf-479e-8853-3c23eddf4d11,11.72,"['rice', 'bread', 'cheese', 'cereal']"
6059,9ed3b78c-2c31-4a88-aa1f-d7a4bad0fa23,8.25,"['potato', 'chicken', 'rice', 'apple']"
6060,ceb6679b-8df7-4a58-b8b3-ba925c875b6a,9.46,"['banana', 'bread', 'orange', 'chocolate', 'butter']"
6061,644f8553-57d0-4a76-b6b1-3e9c38ee16a2,10.89,"['coffee', 'cereal', 'tomato', 'orange', 'banana']"
6062,096e638e-1c4f-4897-98aa-40bddd467779,7.15,"['chicken', 'potato', 'milk']"
6063,1334cfbc-7b3b-4bca-8af8-332ac70a98d6,7.1,"['chicken', 'yogurt', 'egg']"
6064,33ff5c57-f38a-4929-a2b7-a30eef732ac5,3.63,"['chocolate', 'milk']"
6065,ffc57ef8-5700-4d15-8f03-32a0439bc5df,4.07,"['orange', 'potato', 'apple', 'milk']"
6066,98b56c48-8015-4b40-b6f1-f3a53f513e44,14.85,"['cheese', 'egg', 'chicken', 'tomato', 'coffee']"
6067,b4443e19-789d-448a-9928-d4ab026262d6,8.14,"['tomato', 'banana', 'chicken', 'orange']"
6068,724a776a-7ab4-4fb8-9401-844a289152a5,8.14,"['cheese', 'egg', 'cereal']"
6069,0588941b-77b2-4b76-b566-8694ffc3302a,7.7,"['butter', 'rice', 'coffee']"
6070,30e8b4f7-ea9e-4e74-b5f7-3f66a966384d,3.9,"['rice', 'egg', 'bread']"
6071,7bc220d1-fc0a-4478-a0d9-7f77a4d65bb9,13.7,"['cheese', 'butter', 'chocolate', 'rice', 'cereal']"
6072,0f29baa8-4f63-4a73-bb5d-e6e49041017b,3.63,"['banana', 'bread']"
6073,2321b081-565b-4b85-b3a4-e6d0090a8088,1.1,['orange']
6074,3e607b2e-ab9a-495e-afd7-bfdc2c3cbfa3,11.0,"['butter', 'cereal', 'chocolate', 'yogurt', 'rice']"
6075,642284ca-203f-4332-8bc2-38216624d350,0.88,['banana']
6076,5b9e7c8f-ec11-4703-8cce-d3aae4a60724,11.61,"['cheese', 'bread', 'rice', 'chocolate', 'apple']"
6077,6dd5f00c-2957-4831-8044-0fdd2e0bbd92,8.58,"['cereal', 'potato', 'banana', 'butter', 'orange']"
6078,a78ef102-7cd9-4e0a-8311-39db24d84b24,6.11,"['apple', 'tomato', 'cheese']"
6079,6b35385e-41e4-4256-aa35-23d02722b45a,2.42,"['rice', 'yogurt']"
6080,ee607fee-d35c-4577-bdab-c66c069fa09a,2.75,"['yogurt', 'apple']"
6081,afb02cf5-1d05-4fad-b4ce-501ad92928cd,10.73,"['cheese', 'cereal', 'bread']"
6082,044a9db4-1bd4-487b-b63b-cff1568f664b,14.79,"['cheese', 'cereal', 'apple', 'chicken']"
6083,a2c46c89-a20e-4413-b336-e5fc4b4a2df3,10.67,"['butter', 'bread', 'coffee', 'milk']"
6084,f0d87adf-a783-437d-8ea2-d6b3c5498269,11.99,"['butter', 'chicken', 'apple', 'potato', 'chocolate']"
6085,e4c5812d-73c4-41a0-bffe-95400f41854a,10.73,"['egg', 'yogurt', 'coffee', 'butter', 'chocolate']"
6086,7fa1f55b-06d7-4c72-8823-7ccf033d2a69,12.1,"['cereal', 'chocolate', 'yogurt', 'coffee']"
6087,687f3fb1-891f-4694-8e4f-abaeac9f24b6,11.44,"['banana', 'chocolate', 'coffee', 'butter', 'yogurt']"
6088,827f219b-3b07-46be-8c11-3b701a749cf4,11.61,"['cheese', 'rice', 'butter', 'yogurt', 'bread']"
6089,1eed0c31-ebc9-4ec2-852f-94af9ba0e523,1.21,['milk']
6090,93585cd6-f61c-46f1-8b0c-4982d0357c54,8.14,"['bread', 'tomato', 'chocolate', 'butter']"
6091,41b82a43-f7d8-4ccc-9711-447ae6f0b5fc,5.06,"['milk', 'chocolate', 'yogurt']"
6092,866bb6da-c0c0-40e7-8302-d1d039c69d58,2.53,"['milk', 'potato', 'banana']"
6093,b1ceb5a5-f185-413a-8668-2e8f4c7d922c,9.79,"['butter', 'cereal', 'milk', 'yogurt', 'rice']"
6094,13cf33ba-5e95-497e-b10c-e1b3efccbc29,4.78,"['tomato', 'cheese']"
6095,1564e0d5-34cc-421d-83b8-b9ff865c411e,1.1,['orange']
6096,d989db72-67af-4f85-9cc6-0e092c4b2273,4.02,"['egg', 'potato', 'butter', 'orange']"
6097,36cb1700-7bf8-4f2d-8b2c-b8579e4c4fba,3.08,"['tomato', 'yogurt', 'rice']"
6098,1d952805-1bfe-40c8-85e3-c1227df3f55c,9.52,"['rice', 'banana', 'orange', 'chocolate', 'cheese']"
6099,85c4c154-c12b-4347-b47b-2d21cd84d88c,0.44,['potato']
6100,0c236fb3-8f98-4f1b-a3a6-02144abdc8a6,10.07,"['orange', 'yogurt', 'tomato', 'bread', 'cheese']"
6101,99b4f414-5fc0-4383-8f66-ab9310f9d80b,6.38,"['bread', 'butter', 'apple']"
6102,b07b3236-25b8-458f-975b-1f0c2b2f57b8,7.81,"['chocolate', 'apple', 'orange', 'tomato', 'butter']"
6103,96a3cbbf-4bc0-46fc-ac1b-8f868b4ed59e,5.5,"['cereal', 'tomato', 'rice']"
6104,8fa6d65a-4438-48bc-a244-03a050d46252,4.51,"['butter', 'banana', 'apple']"
6105,ca694814-e6a5-4c3c-9a6a-086e05eb11a9,6.43,"['egg', 'cereal', 'chocolate']"
6106,17a1f9e2-e09c-4e66-800d-175bb6bd2490,0.44,['potato']
6107,99b0fb5f-20a2-4b5c-b6fe-b77a1d277b87,5.23,"['cereal', 'milk', 'egg']"
6108,e3454b13-8023-4b35-8fdb-61fa6ec71185,6.27,"['yogurt', 'potato', 'coffee']"
6109,280a3070-2892-406d-8208-08fa3b5283ff,7.92,"['chocolate', 'chicken']"
6110,29bf99f6-fd34-4025-90b0-f7c23933069e,0.66,['tomato']
6111,2d416ca3-b782-4399-8450-ed26acfd3398,1.05,"['banana', 'egg']"
6112,0a20c9be-d527-4604-9c5c-ba12882963ca,10.18,"['chocolate', 'chicken', 'egg', 'milk', 'banana']"
6113,2774219d-e5b6-494d-956f-73601beaf7ba,6.05,"['yogurt', 'butter', 'milk', 'orange']"
6114,ca0789a9-b0eb-4166-9a3e-ad2f93482559,5.45,"['cheese', 'apple']"
6115,f06f1ddf-7868-49d5-937a-c0d4ba30a372,11.99,"['orange', 'tomato', 'cereal', 'chicken', 'banana']"
6116,49493f74-c42c-4bc6-9389-b97e7dd812d2,8.64,"['banana', 'chicken', 'egg', 'yogurt', 'tomato']"
6117,0ed7ddb7-aed8-4e7d-a793-929a24e15501,5.23,"['butter', 'egg', 'yogurt', 'apple']"
6118,016bd05e-c322-4125-bfb2-1c3ac792470c,10.18,"['apple', 'banana', 'cheese', 'orange', 'bread']"
6119,15468b7d-bd0d-4608-9990-83e40c95fcf6,2.42,['chocolate']
6120,9f39b7a4-5e72-4226-bdaf-653e3e30af26,1.1,['orange']
6121,71497f4e-9ae4-48f8-9142-fc166bbea58f,8.53,"['milk', 'cheese', 'apple', 'banana', 'rice']"
6122,c56ba401-d358-4005-9b28-4b7ff0346ab2,0.44,['potato']
6123,fce2844e-4206-4448-bf43-86c335403ed6,7.26,"['butter', 'chocolate', 'orange', 'yogurt']"
6124,0ede9a2e-c105-4e3f-86cf-b1a63342c12a,7.37,"['potato', 'chicken', 'yogurt']"
6125,58b64ba7-b1e9-4f7d-a52d-033f415d7696,1.87,"['banana', 'rice']"
6126,bf68bad9-f93b-448e-addd-ef67cc250532,10.94,"['coffee', 'tomato', 'apple', 'potato', 'cheese']"
6127,a71046fe-0411-4918-87d2-040b9d91fda1,1.32,['apple']
6128,63e00727-dfc0-4098-b4b3-d3396b35ddb8,7.98,"['cheese', 'chocolate', 'yogurt']"
6129,f77f4fbb-440b-4fa9-b786-58cff742a21c,12.37,"['apple', 'chicken', 'yogurt', 'cheese']"
6130,d3dd848f-a7fe-4e90-b6e8-75f364c142b7,2.31,['butter']
6131,172416b9-df3c-4a86-8d08-e403b85b8a5f,6.38,"['banana', 'orange', 'coffee']"
6132,10f34e2d-42bf-41bf-9b3e-6f868c002651,5.5,['chicken']
6133,b251bffb-1a8a-4ac1-9af6-5efcf5d46d65,2.86,"['chocolate', 'potato']"
6134,7fdb5c0b-0ba4-4c51-be7b-a9b28a59073e,5.39,"['rice', 'coffee']"
6135,ea867a63-5221-4b65-ad1d-fa69cc9ded90,12.21,"['tomato', 'potato', 'chicken', 'coffee', 'milk']"
6136,5328e06c-6ff1-4954-a81a-780a477659b6,3.74,"['yogurt', 'butter']"
6137,e82886fc-b9d4-4ed3-b33e-07778e5ca81c,2.97,"['tomato', 'rice', 'potato', 'banana']"
6138,00406f2f-1afc-4f17-9520-ab3b61e4ca8f,1.43,['yogurt']
6139,43847455-f93e-4d58-b264-736a3b3200c7,3.46,"['banana', 'tomato', 'apple', 'egg', 'potato']"
6140,19f67ef8-9baf-4232-8e7b-3ebd38f3a2e5,4.01,"['bread', 'egg', 'orange']"
6141,09a8f599-2eec-4d64-aba6-42f508f31720,4.18,"['yogurt', 'bread']"
6142,9aa6efc1-1408-4377-8791-c44e4e87c772,1.05,"['banana', 'egg']"
6143,ae375acc-455a-46f9-9fa1-37dd3a7ca2be,4.29,"['banana', 'chocolate', 'rice']"
6144,72cfa6c5-87dc-456e-9dfb-08c57853ff24,5.56,"['orange', 'bread', 'egg', 'banana', 'tomato']"
6145,bde65656-da26-4fd9-8387-8c6c2ba25eec,5.12,"['rice', 'cheese']"
6146,9251170d-3d38-41df-86bc-6ba10e5a5d2a,7.81,"['butter', 'chicken']"
6147,8df6bce3-3217-4a6f-bc58-ffc312bf1dae,4.13,['cheese']
6148,b5456997-f61b-4b5b-b51f-536bfc8ba522,7.81,"['bread', 'cereal', 'milk']"
6149,afda48aa-26f3-4464-ad8b-c8cdce22ec20,12.26,"['cereal', 'egg', 'chicken', 'potato', 'butter']"
6150,da5f309d-dc5b-4e24-8103-5160b7dd280b,16.12,"['rice', 'chicken', 'coffee', 'orange', 'cheese']"
6151,dd5e2c0d-8b02-4db5-bcbf-14a3aeed694c,8.42,"['cheese', 'potato', 'cereal']"
6152,f98e8afb-b1fc-4ab6-8a68-50b49a907451,9.79,"['cheese', 'chicken', 'egg']"
6153,0733dc79-ac7b-4646-b972-dc67de41de41,8.14,"['yogurt', 'butter', 'apple', 'chocolate', 'tomato']"
6154,bc3d1b0b-b80e-42fc-bf0d-6d77547bc869,3.52,"['orange', 'chocolate']"
6155,2a3d26b5-db7f-438a-8173-ebd1e3430902,1.1,['orange']
6156,de598d9b-4043-4cc2-b30d-721d7df091f4,8.36,"['tomato', 'orange', 'bread', 'cereal']"
6157,e79d6101-7875-43e6-9b2b-510c7d9b10c0,4.13,['cheese']
6158,0b7caae5-068e-40ac-8568-dad710894657,8.14,"['apple', 'rice', 'cereal', 'banana', 'orange']"
6159,9ac8320e-3cd3-418c-80d9-1494a2d6466d,12.37,"['chicken', 'bread', 'cheese']"
6160,4ab8bef1-c94f-44e1-9a23-17dfa8462d73,18.86,"['rice', 'chicken', 'cereal', 'cheese', 'coffee']"
6161,6e7a6c3a-2be9-45c2-99d8-3b133bcb34b4,2.31,"['rice', 'apple']"
6162,167dc127-2836-4d0f-94c9-17da2faecc6c,7.59,"['banana', 'bread', 'rice', 'tomato', 'butter']"
6163,ce762d68-fae4-4266-a757-2659a8c0ae15,4.78,"['yogurt', 'egg', 'banana', 'butter']"
6164,a0e6a509-cfe6-4161-b5e4-a722f6c6c337,16.34,"['coffee', 'chicken', 'banana', 'cheese', 'yogurt']"
6165,b4c0bb89-cd95-427f-a00c-9217948efd44,12.93,"['egg', 'cereal', 'bread', 'tomato', 'chicken']"
6166,9e81e642-ac75-4421-8fe3-ef1bf413d59a,2.42,['chocolate']
6167,b4af3a6d-42c3-4b2c-8f0f-feeabecf2f57,5.39,"['rice', 'coffee']"
6168,d32e4de6-dc82-470c-b3e3-61b28de60b68,1.32,['apple']
6169,82d0bd86-ccce-4087-8914-0b6fc0013ff1,11.44,"['orange', 'chicken', 'coffee', 'potato']"
6170,c18bcb76-c2aa-46c9-b6b6-a85fbaff59f3,0.44,['potato']
6171,8969f6b0-20ec-4799-9b48-fbee9c7a3e6f,13.7,"['bread', 'cereal', 'butter', 'tomato', 'cheese']"
6172,5306f04f-cacf-4dfb-ad54-2d6eb31b22cf,11.55,"['potato', 'chicken', 'cereal', 'tomato', 'orange']"
6173,26928011-fbe1-4d8f-968b-80cb5625e001,5.39,"['cereal', 'tomato', 'banana']"
6174,438e180e-cf5f-4a57-9962-4a590c35e4cc,6.71,"['milk', 'chicken']"
6175,55eb85cb-f6c4-435e-8db8-e7bc8f5ae38e,8.42,"['cheese', 'apple', 'butter', 'tomato']"
6176,c3dfbae4-5a21-48cf-81b7-4dd05677be7e,2.75,"['butter', 'potato']"
6177,13bea320-d426-4dd9-ab6a-674df2901a0b,1.32,['apple']
6178,bee4ac89-9ca3-4876-9951-e2182728eebd,8.03,"['chocolate', 'cereal', 'apple', 'potato']"
6179,d1d66f12-0463-488a-934c-12d2e3e949ce,10.56,"['orange', 'cereal', 'milk', 'coffee']"
6180,ec415a37-1c64-460c-ab5b-bb6029fd6690,9.79,"['cheese', 'chicken', 'egg']"
6181,6d27f007-4364-4d2d-a0d7-62e1c02fa391,7.43,"['cheese', 'rice', 'orange', 'milk']"
6182,f4f77bfd-9505-4e4e-b80a-924c5a2ce87f,12.21,"['chicken', 'potato', 'chocolate', 'orange', 'bread']"
6183,d76683da-1310-4862-a48d-e8a4b9826303,7.7,"['banana', 'coffee', 'chocolate']"
6184,754f085f-d7a3-4c83-b186-7a2011052e05,10.89,"['butter', 'orange', 'cereal', 'milk', 'chocolate']"
6185,a921463d-07ad-4cf0-a3a6-c3759d2a4c02,6.33,"['apple', 'cheese', 'banana']"
6186,b8f6b103-8a2c-44d7-8615-acd687785644,1.1,['orange']
6187,c542059a-4033-4805-b952-a9c462b6dbda,4.73,"['potato', 'egg', 'cheese']"
6188,21b00ce8-8194-4812-a5a2-7d1d0d29996e,2.42,['chocolate']
6189,b226ede1-7613-4fd0-a079-18ca008f6330,0.88,['banana']
6190,5bc631a4-b597-452d-8464-a8f373152501,7.15,"['butter', 'bread', 'banana', 'milk']"
6191,89c24b49-dbfd-401d-bf30-cc3ddb75f8f1,11.88,"['egg', 'cheese', 'chicken', 'tomato', 'yogurt']"
6192,17dcf6a1-b014-4cca-b062-491826952762,2.75,['bread']
6193,a14b8172-7ca6-431f-9e10-b9808aea8f8c,2.42,['chocolate']
6194,9be1adb1-1ae7-40b4-afb5-0a4d2e89089c,4.07,"['chocolate', 'tomato', 'rice']"
6195,678d6500-4d52-4fe4-8a6a-963525516e84,0.66,['tomato']
6196,39310a85-0e7e-454c-8c0c-4aeebc55f810,5.61,"['coffee', 'milk']"
6197,aa4f204f-1267-4c07-b377-9008806db33a,11.28,"['coffee', 'cheese', 'bread']"
6198,548a709e-b3c7-4b4a-81d4-b8238aab3105,14.24,"['cereal', 'cheese', 'bread', 'milk', 'butter']"
6199,9e0632ba-5cc1-4352-9adc-0f98113a39e3,3.96,"['bread', 'milk']"
6200,15b6c83c-7d10-4c3d-9b00-fb754524633d,2.75,['bread']
6201,1d04f02b-2e72-41f9-9deb-fac597de5a35,6.38,"['banana', 'chicken']"
6202,63ebf3fd-b2b9-4b67-91e4-f83a067e8a20,10.45,"['cereal', 'banana', 'apple', 'coffee']"
6203,1fe8cdab-3d03-40ab-ac16-bf9083e43f32,3.08,"['chocolate', 'tomato']"
6204,7baf2e0f-6ef1-458a-8729-00819f003e54,8.09,"['orange', 'potato', 'cheese', 'chocolate']"
6205,64ad0897-18c6-4142-a94f-2f367756ac59,6.22,"['butter', 'egg', 'bread', 'rice']"
6206,590a3d83-d999-485f-abc3-99a5c82733e7,0.44,['potato']
6207,3130b00e-d666-4a60-8c90-7edfd5160366,10.78,"['chicken', 'yogurt', 'cereal']"
6208,d959b23b-6d8c-466e-87d0-afcea51d1024,4.95,"['banana', 'chocolate', 'milk', 'potato']"
6209,dbbfb539-4ea9-4ece-a6b3-b984895d2858,9.9,"['chicken', 'coffee']"
6210,b51e7cbe-fc3b-404c-8b2e-4baa4f5eca40,4.4,['coffee']
6211,65b57dc1-d924-4da5-8d3d-c482c977eb16,1.43,['yogurt']
6212,db39c286-c54c-40df-b3c1-5daeef8922ac,0.16,['egg']
6213,31823497-3ab7-4aec-a237-2306fc2d36ac,17.33,"['coffee', 'rice', 'butter', 'chicken', 'cheese']"
6214,62d50205-618c-4ffc-a71e-c57d38398e8d,5.12,"['egg', 'cereal', 'orange']"
6215,2f0ae328-0bfd-4f40-8979-b9f220342f03,5.5,"['bread', 'apple', 'rice', 'potato']"
6216,cf306962-7014-4267-b40e-37f2d5db3bb1,9.52,"['tomato', 'chocolate', 'butter', 'cheese']"
6217,3fdf66b1-1266-4bde-af28-d24837379411,5.56,"['cheese', 'potato', 'rice']"
6218,2efc648a-5a7f-4765-a0a6-ba9234de9951,6.44,"['milk', 'butter', 'yogurt', 'apple', 'egg']"
6219,6c753d45-36a9-4706-b09e-febdf60dc89b,2.31,['butter']
6220,c390b699-ed18-4295-968f-afc343d90776,1.98,"['orange', 'banana']"
6221,948d9902-52ff-4d3d-8fbb-20244934aebc,6.05,"['bread', 'rice', 'butter']"
6222,c890d8bd-cbdc-4bb0-8993-92b9e83dc56c,5.83,"['coffee', 'yogurt']"
6223,946406aa-7029-4e69-a069-f964c7e125ed,4.51,"['orange', 'tomato', 'bread']"
6224,d0552727-380a-4189-96d9-f5b780452d28,8.47,"['bread', 'coffee', 'apple']"
6225,d66fc4f5-ea6c-4f96-a1ec-0a5bbe08c5b1,4.79,"['rice', 'chocolate', 'milk', 'egg']"
6226,d90e6c5e-78f1-44d5-96e3-6e2fb59ec7c1,7.76,"['bread', 'cheese', 'banana']"
6227,c1783cb6-ffb0-4ebf-8598-a91690b959fa,4.4,"['rice', 'orange', 'butter']"
6228,7deb1e39-3f2f-4012-bcfd-b08118b6628d,15.84,"['chicken', 'cereal', 'milk', 'coffee', 'banana']"
6229,161577d3-c67b-46e2-bf58-d177fb3e984d,6.16,"['coffee', 'potato', 'apple']"
6230,e9af764c-7c10-4613-850b-fced3b2f608a,2.42,['chocolate']
6231,885ed8ae-7402-4a74-8c3e-537e8e8b17d0,1.21,['milk']
6232,62d39a28-4276-41fb-b8b0-66dc644bf2f8,10.45,"['bread', 'apple', 'yogurt', 'cereal', 'orange']"
6233,1768e94d-2134-41d5-812a-06266978fde6,8.25,"['milk', 'chicken', 'tomato', 'banana']"
6234,c6da2a40-7a64-4b25-b748-b9762ded9bbb,6.93,"['butter', 'bread', 'tomato', 'milk']"
6235,f960ceb7-0ed9-4cd2-88db-e44cd34456ad,5.12,"['rice', 'cheese']"
6236,b21411b8-65ea-48c7-a10c-93703bc9e240,2.09,"['orange', 'rice']"
6237,fd848679-be57-4ad9-886e-088889baea68,10.34,"['chocolate', 'banana', 'orange', 'chicken', 'potato']"
6238,22d01007-2f71-4f7a-b1c4-f454eb03c82a,1.32,['apple']
6239,154ca537-9b38-440c-97c6-546b711470ed,4.29,"['apple', 'banana', 'orange', 'rice']"
6240,bdf26ee8-7ea9-4237-8479-27839478d15b,3.85,['cereal']
6241,06eecf70-7aab-4700-ac90-c51c2437dc44,10.67,"['cereal', 'apple', 'chicken']"
6242,89bf2f27-a957-45a7-b202-432b2ecf5901,13.42,"['egg', 'cheese', 'butter', 'apple', 'chicken']"
6243,66c602c3-72dd-4718-ab0b-2cb3460357dc,5.28,"['apple', 'rice', 'tomato', 'butter']"
6244,08f56722-4b42-4413-90fa-4c2ba1b3a821,4.51,"['rice', 'butter', 'milk']"
6245,a25c74b7-91b8-4f15-bdca-fb6db84397ac,2.59,"['chocolate', 'egg']"
6246,6ba202c7-152f-48db-970a-03fc7fcfd6d5,4.68,"['cereal', 'egg', 'tomato']"
6247,6c4a16a8-45b3-4f13-ab62-28e27fe1f7c3,6.82,"['chicken', 'apple']"
6248,958d545f-5896-4767-9b5e-62d081359a31,3.85,"['orange', 'yogurt', 'apple']"
6249,c934ebc4-a81a-4eb4-b61e-7b8a49e2fffa,6.38,"['butter', 'apple', 'bread']"
6250,97df9c5d-c1a2-4ce5-aa71-15517f5b8746,1.21,['milk']
6251,e40d3b2c-2839-4dff-91cb-168f149986ce,11.0,"['banana', 'chocolate', 'cereal', 'orange', 'bread']"
6252,99b9c528-651e-4014-9f34-a67c7e9da842,11.22,"['chicken', 'milk', 'cereal', 'tomato']"
6253,52e8889e-63e5-41f4-888d-e8397a6d1d20,8.25,"['bread', 'chicken']"
6254,a482d3db-8a40-4ef2-a9ff-8c04a617ebe4,1.76,"['tomato', 'orange']"
6255,4eabc824-eebe-4bc4-ba50-7b29eec436f5,2.42,"['orange', 'apple']"
6256,9cf3415d-b630-49bc-a826-d59e3a5c61f2,6.87,"['bread', 'cheese']"
6257,be502ca1-b2e4-4c32-9412-dd0401cb8f35,14.91,"['egg', 'rice', 'coffee', 'chicken', 'cereal']"
6258,4aef78ef-d487-485e-9647-3ab41ebbdcdd,6.27,"['orange', 'chocolate', 'butter', 'potato']"
6259,e5837e30-704a-4fe7-90ed-c2539d919828,11.88,"['milk', 'chicken', 'banana', 'cereal', 'potato']"
6260,b2eae6a7-4110-43d2-82ac-3e4c9f7a3dec,6.82,"['apple', 'rice', 'milk', 'chocolate', 'banana']"
6261,fa9496ee-adc1-4d30-b56d-f505d58ad336,4.13,['cheese']
6262,361fc87f-4e8d-480c-ad23-b8cdca7ef618,3.63,"['banana', 'yogurt', 'apple']"
6263,7a772c72-1a36-40bd-8224-6b912bf09a0d,5.61,"['yogurt', 'apple', 'potato', 'chocolate']"
6264,50af8b04-3c2d-46f9-938a-51d22fb05059,4.84,"['milk', 'bread', 'banana']"
6265,29e8ac39-88ec-4c01-845a-0bd92af02877,3.85,['cereal']
6266,f136527b-24d9-4629-86f4-6d6517a90320,9.35,"['chicken', 'bread', 'orange']"
6267,1953aa37-3f89-4f8e-a07e-0ccc91d7c15b,11.88,"['coffee', 'orange', 'banana', 'chicken']"
6268,56099aa5-cd7a-45e1-937f-b084f210758f,2.37,"['egg', 'rice', 'milk']"
6269,fdf8aa97-afa5-4305-baa4-85d00a80d792,3.14,"['egg', 'butter', 'tomato']"
6270,9d3a09de-7d44-40f5-a963-41a00293aee5,11.22,"['milk', 'bread', 'chocolate', 'cereal', 'rice']"
6271,50aa5162-e0f6-4e89-8065-1c061f0faf7b,6.82,"['coffee', 'chocolate']"
6272,1b117c30-14ce-4b13-99ac-02c18e637119,8.14,"['orange', 'milk', 'coffee', 'yogurt']"
6273,50edf805-cb66-402f-9933-4df2d5845a47,9.57,"['potato', 'chicken', 'milk', 'chocolate']"
6274,a56bdeaf-53f1-4402-a0c0-bf35df1c7fc4,8.25,"['yogurt', 'orange', 'apple', 'coffee']"
6275,9820177b-6670-4271-b0cc-236769f51370,1.43,"['rice', 'potato']"
6276,01b0f9ed-f905-407c-a7ac-72e9d13aebb6,15.73,"['coffee', 'cereal', 'tomato', 'apple', 'chicken']"
6277,57350da4-091d-4ef0-96bd-ab1629ac2c4c,17.11,"['tomato', 'cheese', 'chicken', 'chocolate', 'coffee']"
6278,b2ab9a4f-fb09-4729-8b03-26d499dddbe3,4.73,"['butter', 'chocolate']"
6279,cb632990-5608-4a18-98b2-a931d8974bbd,10.45,"['butter', 'chicken', 'orange', 'banana', 'tomato']"
6280,8b109480-4631-4844-8314-01d46df16a00,5.67,"['tomato', 'banana', 'cheese']"
6281,33b4dab9-5dd0-4e21-8258-9b51e941572a,2.75,['bread']
6282,28768398-183c-4bc1-895b-23f3a3fc4685,3.85,"['chocolate', 'potato', 'rice']"
6283,45c882e2-5ceb-4a20-9ed8-e9cd877cd680,6.16,"['chicken', 'tomato']"
6284,e562d600-f3cb-4d8e-a608-39d82a7299f9,0.66,['tomato']
6285,701fecef-d1bd-48bb-baa1-3e64db3141d5,11.28,"['tomato', 'chicken', 'rice', 'cheese']"
6286,6773d606-b25e-4ecb-b147-41547d2fe1a2,2.31,['butter']
6287,3a1544cc-797f-4c17-aed9-b0d7cb09e5cc,0.44,['potato']
6288,2e992311-a36e-4fbe-9691-4d5c17a5e40d,2.64,"['milk', 'rice', 'potato']"
6289,09fd7811-a592-4031-86b9-3412ef9f29d4,4.4,['coffee']
6290,d325981a-762d-4cd2-b63d-daf210401fc8,3.85,['cereal']
6291,16cf0aa0-77b9-4b2f-814e-951a10b8d1fc,9.41,"['cheese', 'cereal', 'yogurt']"
6292,e7e48656-1ef4-4b4d-9aed-43229b3c5287,13.7,"['bread', 'cheese', 'coffee', 'chocolate']"
6293,91d5dadc-6908-4978-8f02-c781c651e143,5.06,"['yogurt', 'milk', 'chocolate']"
6294,54f136bc-828d-4028-9dc6-fa2c99d118df,3.8,"['banana', 'egg', 'bread']"
6295,b3dd359e-eca0-4588-9e6a-dce0af96ce5d,11.44,"['bread', 'chicken', 'orange', 'milk', 'banana']"
6296,ec50d12f-98e3-450e-98ec-1ae33271ac70,2.53,"['potato', 'milk', 'banana']"
6297,95f38d09-088c-49e3-b649-28b52e5146b7,0.16,['egg']
6298,5dab632b-b9bf-44df-98da-37e654d90648,4.24,"['bread', 'apple', 'egg']"
